head_label,tail_label,head_name,tail_name
AB13161,DA9073,上身,下身
AB13161,BA6580,上身,下身
AB13161,BA6494,上身,下身
AB13161,BA6565,上身,下身
AB13161,CA2532,上身,下身
AB13161,DA8950,上身,下身
AB13161,DA9093,上身,下身
AB13161,BA6538,上身,下身
AB13161,BA6570,上身,下身
AB13161,BA6436,上身,下身
AB15223,DA9287,上身,下身
AB15223,CA2376,上身,下身
AB15223,BA6604,上身,下身
AB15223,DA9207,上身,下身
AB15223,DA2668,上身,下身
AB15223,DA8544,上身,下身
AB15223,CA2409,上身,下身
AB15223,DA9343,上身,下身
AB15223,BA6682,上身,下身
AB15223,BA6668,上身,下身
AB15223,BA6645,上身,下身
AB15223,DA8495,上身,下身
AB15223,BA6387,上身,下身
AB15223,BA6313,上身,下身
AB15223,CA2563,上身,下身
AB15223,DA3537,上身,下身
AB15223,DA9304,上身,下身
AB15223,BA6627,上身,下身
AB15223,CA2609,上身,下身
AB15223,CA2393,上身,下身
AB11575,DA9073,上身,下身
AB11575,BA6580,上身,下身
AB11575,BA6519,上身,下身
AB11575,BA1919,上身,下身
AB11575,CA2494,上身,下身
AB11575,BA6440,上身,下身
AB11575,BA6436,上身,下身
AB11575,BA6565,上身,下身
AB11575,BA6570,上身,下身
AB11575,DA8950,上身,下身
AB11575,DA9093,上身,下身
AB11575,DA9017,上身,下身
AB11575,BA6538,上身,下身
AB11575,DA9045,上身,下身
AB11575,BA6563,上身,下身
AB11575,CA2532,上身,下身
AB11575,DA9151,上身,下身
AB11575,BA6435,上身,下身
AB11575,BA6494,上身,下身
AB11575,BA6434,上身,下身
AB15961,DA8544,上身,下身
AB15961,DA2668,上身,下身
AB15961,BA6604,上身,下身
AB15961,BA6387,上身,下身
AB15961,DA9287,上身,下身
AB15961,CA2371,上身,下身
AB15961,CA2393,上身,下身
AB15961,BA6627,上身,下身
AB15961,CA2376,上身,下身
AB15961,DA9207,上身,下身
AB15961,CA2563,上身,下身
AB15961,CA2409,上身,下身
AB15961,DA9343,上身,下身
AB15961,BA6313,上身,下身
AB15961,CA2571,上身,下身
AB15961,BA6715,上身,下身
AB15961,CA2598,上身,下身
AB15961,DA8885,上身,下身
AB15961,BA6303,上身,下身
AB15961,BA6716,上身,下身
AB11805,CA1677,上身,下身
AB11805,CA1558,上身,下身
AB11805,CA2527,上身,下身
AB11805,CA2437,上身,下身
AB11805,DA9003,上身,下身
AB11805,DA8924,上身,下身
AB11805,CA2446,上身,下身
AB11805,DA9090,上身,下身
AB11805,DA9000,上身,下身
AB11805,CA2433,上身,下身
AB11805,BA6410,上身,下身
AB11805,DA8836,上身,下身
AB11805,BA6391,上身,下身
AB11805,BA6430,上身,下身
AB11805,BA6664,上身,下身
AB11805,BA6733,上身,下身
AB11805,BA6702,上身,下身
AB11805,BA6505,上身,下身
AB11805,CA2540,上身,下身
AB11805,DA9039,上身,下身
AB13500,BA4450,上身,下身
AB13500,CA2098,上身,下身
AB13500,CA1924,上身,下身
AB13500,CA1943,上身,下身
AB13500,BA5639,上身,下身
AB13500,BA5189,上身,下身
AB13500,CA1244,上身,下身
AB13500,BA5927,上身,下身
AB13500,CA2276,上身,下身
AB13500,BA3858,上身,下身
AB13500,CA1731,上身,下身
AB13500,BA3190,上身,下身
AB13500,BA5225,上身,下身
AB13500,CA1214,上身,下身
AB13500,CA2294,上身,下身
AB13500,BA6100,上身,下身
AB13500,BA5852,上身,下身
AB13500,CA1873,上身,下身
AB13500,BA5891,上身,下身
AB13500,BA5495,上身,下身
AB11130,CA2393,上身,下身
AB11130,BA6387,上身,下身
AB11130,DA8544,上身,下身
AB11130,BA6303,上身,下身
AB11130,DA8885,上身,下身
AB11130,DA9318,上身,下身
AB11130,BA6627,上身,下身
AB11130,DA2668,上身,下身
AB11130,CA2571,上身,下身
AB11130,DA9287,上身,下身
AB11130,BA6604,上身,下身
AB11130,BA6715,上身,下身
AB11130,CA2371,上身,下身
AB11130,CA2409,上身,下身
AB11130,CA2376,上身,下身
AB11130,BA6717,上身,下身
AB11130,DA9152,上身,下身
AB11130,DA9207,上身,下身
AB11130,CA2563,上身,下身
AB11130,BA6743,上身,下身
AB13958,CA2437,上身,下身
AB13958,DA9003,上身,下身
AB13958,CA2446,上身,下身
AB13958,CA2527,上身,下身
AB13958,BA6530,上身,下身
AB13958,DA9090,上身,下身
AB13958,CA2540,上身,下身
AB13958,BA6605,上身,下身
AB13958,DA8836,上身,下身
AB13958,CA2433,上身,下身
AB13958,BA6653,上身,下身
AB13958,DA8745,上身,下身
AB13958,BA1595,上身,下身
AB13958,CA2608,上身,下身
AB13958,BA6553,上身,下身
AB13958,BA6430,上身,下身
AB13958,BA6664,上身,下身
AB13958,DA9215,上身,下身
AB13958,BA6702,上身,下身
AB13958,BA6733,上身,下身
AB16762,BA6274,上身,下身
AB16762,CA2438,上身,下身
AB16762,BA6502,上身,下身
AB16762,CA2545,上身,下身
AB16762,BA6411,上身,下身
AB16762,BA6600,上身,下身
AB16762,DA9147,上身,下身
AB16762,BA6396,上身,下身
AB16762,BA6592,上身,下身
